1 Buena Vista Lane,Des Moines,IA,United States,86.32,41.6727,-93.5722,false,641,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,4,3
523 Gateway Center,Newark,DE,United States,83.62,39.5645,-75.597,true,642,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3,1
95 International Place,Pensacola,FL,United States,61.72,30.4061,-87.2917,false,643,Phasellus in felis. Donec semper sapien a libero. Nam dui.,5,1
5786 Sunnyside Lane,Raleigh,NC,United States,70.63,35.7977,-78.6253,false,644,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3,3
7246 Moulton Center,Cincinnati,OH,United States,113.69,39.1848,-84.3448,false,645,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1,1
79 Fulton Lane,Winston Salem,NC,United States,48.04,36.0275,-80.2073,true,646,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,1,2
786 Luster Junction,Louisville,KY,United States,47.14,38.189,-85.6768,true,647,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,3,2
73689 Forster Junction,New Orleans,LA,United States,70.58,30.033,-89.8826,true,648,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3,1
18 Northview Crossing,Washington,DC,United States,37.62,38.9327,-77.0322,false,649,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,1
2 Londonderry Hill,North Hollywood,CA,United States,29.92,34.1872,-118.3865,false,650,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1,2
88 Mesta Center,San Jose,CA,United States,70.98,37.3329,-121.8916,false,651,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",2,3
55 Oriole Junction,New York City,NY,United States,66.55,40.8111,-73.9642,true,652,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1,2
31652 High Crossing Park,Philadelphia,PA,United States,85.06,39.9473,-75.15,false,653,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",5,2
45488 Hoffman Junction,Greenville,SC,United States,80.51,34.8497,-82.4538,false,654,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,5,3
13 Truax Avenue,Amarillo,TX,United States,44.68,35.4015,-101.8951,false,655,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3,2
50 Mockingbird Alley,Kingsport,TN,United States,26.26,36.5799,-82.5733,true,656,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,2,2
74605 Cardinal Crossing,Flushing,NY,United States,107.05,40.6514,-73.8708,false,657,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,5,1
988 Corscot Drive,Albany,NY,United States,65.36,42.6149,-73.9708,false,658,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,4,1
5743 Lindbergh Center,Tacoma,WA,United States,104.49,47.2325,-122.3594,true,659,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,3,2
7714 Nevada Terrace,Houston,TX,United States,60.12,29.834,-95.4342,true,660,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,3,2
2642 Schlimgen Road,Chicago,IL,United States,113.34,41.8119,-87.6873,false,661,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4,2
7700 Morning Way,Youngstown,OH,United States,116.58,41.1257,-80.6277,true,662,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1,1
453 Scofield Hill,Denver,CO,United States,50.90,39.7388,-104.4083,true,663,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,1
52635 Debra Junction,Carol Stream,IL,United States,114.47,41.9166,-88.1208,false,664,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,1,3
843 American Ash Point,Houston,TX,United States,90.49,29.7687,-95.3867,true,665,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,5,2
45561 Little Fleur Terrace,Denver,CO,United States,49.43,39.7388,-104.4083,false,666,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3,1
94 Arizona Crossing,Reading,PA,United States,108.32,40.338,-75.978,false,667,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2,2
76 Springview Court,Ocala,FL,United States,111.38,29.1565,-82.2095,false,668,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1,3
62397 Graedel Drive,Topeka,KS,United States,62.94,39.0429,-95.7697,false,669,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",1,2
6 Rutledge Point,Fort Lauderdale,FL,United States,49.23,26.1097,-80.3215,false,670,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,2
1 Dwight Circle,Tucson,AZ,United States,78.17,31.9701,-111.8907,true,671,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1,2
770 Duke Street,Mountain View,CA,United States,105.10,37.1894,-121.7053,false,672,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,3,1
60 Cherokee Road,Omaha,NE,United States,38.95,41.2335,-96.1188,true,673,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5,3
1848 Holmberg Way,San Antonio,TX,United States,95.15,29.7026,-98.4759,true,674,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1,2
85 Dwight Park,Macon,GA,United States,34.88,32.8118,-83.565,true,675,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,5,2
7991 Pleasure Plaza,Birmingham,AL,United States,114.43,33.5225,-86.8094,false,676,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,2,3
1 Weeping Birch Terrace,Dallas,TX,United States,40.36,32.7673,-96.7776,true,677,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1,1
77 Melody Plaza,Dayton,OH,United States,41.86,39.7982,-84.3211,true,678,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1,1
387 Carey Hill,El Paso,TX,United States,102.93,31.6948,-106.3,false,679,Fusce consequat. Nulla nisl. Nunc nisl.,1,1
0 Messerschmidt Drive,Bethlehem,PA,United States,76.21,40.6278,-75.3928,false,680,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,3,2
59 Hollow Ridge Drive,Memphis,TN,United States,106.89,35.2017,-89.9715,true,681,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,3,2
69 Banding Court,Canton,OH,United States,42.87,40.854,-81.4278,true,682,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1,1
82 Sunbrook Plaza,Tucson,AZ,United States,61.94,32.2691,-110.9845,true,683,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",3,2
3 Fairfield Court,Hayward,CA,United States,89.74,37.6374,-122.067,true,684,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",2,1
629 Butternut Center,Boston,MA,United States,29.54,42.3615,-71.0604,false,685,In congue. Etiam justo. Etiam pretium iaculis justo.,3,3
1078 Continental Road,Baton Rouge,LA,United States,39.39,30.4558,-91.0596,true,686,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",4,1
21 Heath Plaza,Mesa,AZ,United States,61.53,33.4368,-111.7129,false,687,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",2,2
206 Grover Pass,Mobile,AL,United States,36.41,30.671,-88.1267,false,688,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,1,1
27 Sachtjen Terrace,Fresno,CA,United States,45.17,36.7949,-119.7604,true,689,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,1,2
484 Holy Cross Circle,Austin,TX,United States,73.23,30.3264,-97.7713,false,690,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",5,2
1 Eastlawn Lane,Ocala,FL,United States,113.11,29.2541,-82.1095,false,691,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,2,3
2468 7th Hill,Las Vegas,NV,United States,115.03,36.086,-115.1471,false,692,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,4,2
67 Welch Point,Raleigh,NC,United States,68.87,35.8887,-78.6393,false,693,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1,2
6402 Prentice Circle,Long Beach,CA,United States,91.12,33.7843,-118.1157,false,694,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2,3
92571 Schiller Pass,San Jose,CA,United States,49.07,37.3894,-121.8868,false,695,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1,2
7441 Elgar Avenue,Tempe,AZ,United States,43.15,33.3363,-111.9197,true,696,Fusce consequat. Nulla nisl. Nunc nisl.,1,3
93 Esker Junction,Staten Island,NY,United States,87.84,40.6324,-74.1172,true,697,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2,1
40 Hagan Terrace,Saint Louis,MO,United States,57.07,38.6383,-90.4271,false,698,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1,3
88342 Maple Wood Pass,Saint Paul,MN,United States,77.24,45.071,-92.9391,false,699,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5,1
467 Buhler Center,Sioux City,IA,United States,117.07,42.4011,-96.372,true,700,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5,3
2 Northland Way,Scottsdale,AZ,United States,112.22,33.6968,-111.8892,false,701,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,2,2
070 Beilfuss Crossing,Iowa City,IA,United States,35.10,41.6649,-91.5151,false,702,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,1
7 Doe Crossing Parkway,Naples,FL,United States,39.31,26.2626,-81.8071,false,703,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,4,2
512 Red Cloud Street,New York City,NY,United States,100.60,40.7105,-74.0163,true,704,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1,3
1794 Dunning Way,New Orleans,LA,United States,72.94,30.033,-89.8826,true,705,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,2,3
539 Grayhawk Point,Philadelphia,PA,United States,37.62,40.0903,-75.041,false,706,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,2,1
05 North Circle,Norfolk,VA,United States,36.98,36.9312,-76.2397,false,707,Sed ante. Vivamus tortor. Duis mattis egestas metus.,2,1
71634 Debs Terrace,Stamford,CT,United States,97.07,41.0888,-73.5435,true,708,Sed ante. Vivamus tortor. Duis mattis egestas metus.,2,1
04 Mendota Lane,Jamaica,NY,United States,45.23,40.6914,-73.8061,false,709,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3,1
860 Charing Cross Place,Austin,TX,United States,72.99,30.352,-97.7151,true,710,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,5,1
44 Jana Point,Columbia,MO,United States,94.53,38.9033,-92.1022,true,711,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,2,3
2 Mcbride Place,San Diego,CA,United States,94.95,33.0169,-116.846,true,712,Phasellus in felis. Donec semper sapien a libero. Nam dui.,1,2
9991 Ramsey Terrace,Richmond,VA,United States,86.07,37.5498,-77.4588,true,713,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",2,1
2318 Dryden Drive,Sacramento,CA,United States,108.21,38.4826,-121.4006,false,714,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,4,2
232 Roxbury Avenue,Memphis,TN,United States,26.52,35.0981,-89.9825,true,715,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,2,2
3253 Hoepker Plaza,Pittsburgh,PA,United States,97.27,40.4344,-80.0248,true,716,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,5,2
10381 East Street,Birmingham,AL,United States,76.51,33.6493,-86.7057,false,717,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",4,3
9 Declaration Point,Sacramento,CA,United States,55.02,38.596,-121.3978,false,718,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",5,2
6 Warbler Road,New York City,NY,United States,66.78,40.7808,-73.9772,false,719,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",4,2
248 Forest Circle,San Antonio,TX,United States,79.44,29.4413,-98.4793,true,720,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,1
018 Ohio Hill,Boston,MA,United States,62.39,42.3389,-70.9196,true,721,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,2,1
86 Bultman Road,South Bend,IN,United States,68.68,41.5968,-86.293,false,722,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5,1
040 Farwell Pass,Phoenix,AZ,United States,28.41,33.2765,-112.1872,false,723,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2,2
4767 Roth Pass,Falls Church,VA,United States,67.12,38.8318,-77.2888,true,724,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2,3
59 Duke Lane,Richmond,VA,United States,94.16,37.5313,-77.4161,true,725,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5,1
4448 Hoepker Parkway,Odessa,TX,United States,32.14,31.8767,-102.4375,true,726,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,2,1
2 Marcy Junction,Newport News,VA,United States,58.20,37.1959,-76.5248,true,727,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,3,3
86 Menomonie Terrace,Albany,GA,United States,67.22,31.55,-84.0612,true,728,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",2,1
